Title,Genre,Ratings,Vote_Counts,Runtime
Reptilians: Serpent Kings and Ancient Rulers,mystery,6.0,146,194
Reunion,mystery,5.6,3700,90
Revolver,mystery,5.4,936,114
Rippy,mystery,4.2,993,83
Riptide,mystery,6.9,10,85
Rodnya,mystery,6.7,11,99
Room 0,mystery,3.1,214,102
Rukhwat,mystery,8.4,9,117
Ruki vverkh!,mystery,5.5,273,102
SMB-plush presents trick or death,mystery,8.0,17,120
Saint Clare,mystery,5.2,128,92
Saka Perawan,mystery,5.1,57,91
Sakura,mystery,6.3,78,119
Salawahan,mystery,4.4,483,116
Sam and Colby: The Legends of the Paranormal,mystery,4.9,316,98
Samhain,mystery,6.0,146,97
Sanak,mystery,8.7,10,153
Sanket,mystery,6.0,146,92
Sathaan,mystery,6.0,146,97
Satham Indri Mutham Tha,mystery,7.0,1200,107
Scarlet Blue,mystery,5.7,20,106
Scopophobia,mystery,5.4,89,100
Secret,mystery,3.8,767,119
Seeds,mystery,5.0,237,82
Sendero de Sombras (Shadow Trail),mystery,6.0,146,97
Serpent's Path,mystery,5.8,312,112
Shadows of Betrayal: Chronicles of Ian Blair,mystery,7.5,14,65
Shark Island,mystery,3.0,134,81
Sheriff,mystery,6.9,1200,133
Shigatsu ni nareba kanojo wa,mystery,6.2,471,108
Shri Swapankumarer Badami Hyenar Kobole,mystery,5.6,333,146
Sikandar Ka Muqaddar,mystery,6.0,25000,142
"Silent Night, Bloody Night 3: Descent",mystery,3.3,205,100
Simbaa,mystery,5.7,2200,121
Six jours,mystery,5.7,276,95
Skincare,mystery,5.7,5000,96
Sleeping Dogs,mystery,6.2,23000,110
Slingshot,mystery,5.7,10000,108
Smile 2,mystery,6.7,116000,127
Snow Valley,mystery,2.8,351,75
So It Goes,mystery,3.2,19,77
Soch - A perception,mystery,8.3,39,97
Solvent,mystery,7.2,459,94
Some Deep-Fried Trouble,mystery,6.0,146,97
Somebody,mystery,7.6,92,112
Sookshma Darshini,mystery,7.8,11000,142
Soul Harvest,mystery,6.0,146,97
Spectre: Shadow Night,mystery,6.0,146,97
Spiracy,mystery,6.0,146,97
Sragaal,mystery,8.5,21,140
Strange Magick,mystery,6.0,146,88
Strangers,mystery,7.4,8,99
Strictly Confidential,mystery,2.8,883,94
Stupid Games,mystery,4.2,438,86
Suhaila Bint Duaim,mystery,6.0,146,156
Suspect,mystery,4.5,89,94
Swakaryam Sambhavabahulam,mystery,6.3,185,116
Sweet Osmanthus Flowering Late,mystery,6.0,146,136
Séance Games: Metaxu,mystery,3.2,237,86
Take Good Care,mystery,5.7,7,101
Tale of the Land,mystery,6.5,17,99
Tangled Tales: The Movie,mystery,6.0,146,97
Tatkshan,mystery,8.4,22,97
Tears of Blood,mystery,9.7,8,88
Teddiscare,mystery,2.1,175,82
Tell No Lies,mystery,5.0,251,104
Ten Toes Down,mystery,7.5,40,97
Tenant,mystery,3.6,214,99
Teorem,mystery,6.0,146,88
Thalavan,mystery,7.2,5200,131
That person has disappeared,mystery,7.1,71,104
"The Actor, the Nurse, & The Cryptid",mystery,6.0,146,131
The American Backyard,mystery,6.2,208,107
The Answer to All Questions,mystery,6.6,17,97
The Apocalypse Box,mystery,3.3,247,86
The Backrooms,mystery,8.2,16,63
The Best Christmas Pageant Ever,mystery,6.8,6300,99
The Birthday Boy,mystery,8.1,3100,118
The Box,mystery,3.5,80,79
The Boy Inside the Cocoon,mystery,6.0,146,126
The Burned Hand,mystery,8.0,12,85
The Choice,mystery,9.5,8,97
The Cosmic Joker,mystery,6.0,146,97
The Damned,mystery,5.7,5800,89
The Dead Thing,mystery,4.7,1000,94
The Death of Sysiphus,mystery,6.0,146,97
The Deliverance,mystery,5.1,23000,112
The Devil's Signature,mystery,6.0,146,87
The Director's Cut,mystery,4.2,15,82
The Dragon's Tomb,mystery,6.6,57,77
The Epidemic,mystery,5.9,71,95
The Faceless Man Project,mystery,6.0,146,89
The Fall of 2008,mystery,6.9,12,61
The Film Lost to Time,mystery,6.0,146,75
The Gatekeeper,mystery,5.5,20,97
The Girl in the Pool,mystery,4.3,1600,89
The Gray Girl,mystery,6.0,146,80
The Great Lillian Hall,mystery,7.3,2100,110
The Hangman,mystery,3.3,1000,92
The Haunting of Hollywood,mystery,6.8,273,85
The Hauntologist,mystery,6.0,146,97
The Hole Story,mystery,7.4,8,87
The Hunter's Anthology: The Demon Hunter,mystery,4.8,103,126
The Image of You,mystery,4.6,896,90
The Instigators,mystery,6.2,39000,101
The Journalist,mystery,6.0,146,97
The Killer,mystery,6.0,146,97
The Killing Performance,mystery,5.7,28,128
The Kingdom,mystery,7.0,156,133
The Land of Morning Calm,mystery,6.4,39,113
The Last Chainsaw Massacre,mystery,3.7,43,75
The Last Smile of Ms. Smile,mystery,6.0,146,97
The Law of Attraction,mystery,6.0,146,97
The Legend of the Vagabond Queen of Lagos,mystery,7.7,44,100
The Lost Daughter,mystery,5.7,327,99
The Man,mystery,6.0,146,64
The Manifestation,mystery,3.6,202,84
The Mermaid,mystery,7.7,33,105
The Mini Lights,mystery,6.0,146,80
The Monkey Men,mystery,6.0,146,106
The Monster Beneath Us,mystery,5.5,463,103
The Mystery of Humanoid Puppet,mystery,6.7,61,88
The Night Curse of Reatrei,mystery,4.4,120,95
The Old Baraboo Inn,mystery,6.0,146,97
The Pandemic Dilemma,mystery,6.0,146,126
The Price of Money: A Largo Winch Adventure,mystery,5.1,1400,100
The Private Eye,mystery,3.7,164,115
The Psychiatrist: Session Begins,mystery,6.0,146,97
The Rabble Story,mystery,6.0,146,97
The Redemption of Sin,mystery,5.7,239,116
The Royal Family Alien Lizard People,mystery,6.0,146,97
The Rule of Jenny Pen,mystery,6.2,6500,104
The Ruse,mystery,6.9,423,105
The Sand Castle,mystery,4.7,1800,98
The Scarlet Fry Collection,mystery,6.0,146,97
The Secret of Pin-Up Island,mystery,7.3,98,107
The Shadow,mystery,6.4,282,90
The Sintern,mystery,4.7,157,98
The Soul Eater,mystery,5.8,3100,108
The Spoils,mystery,8.6,119,97
The Stalking,mystery,3.6,53,72
The Star City Murders,mystery,4.1,148,79
The Statement,mystery,6.0,146,97
The Stooges Cigarette,mystery,6.0,146,97
The Stranger,mystery,7.5,9,100
The Temp,mystery,5.8,48,97
The Tiger's Apprentice,mystery,5.8,2300,84
The Twelve Step Strangler,mystery,4.6,7,97
The Ugly,mystery,6.0,146,97
The Unseen Sister,mystery,6.6,1100,112
The Veyshal Movie,mystery,6.0,146,120
The Victims,mystery,5.9,90,99
The Washer,mystery,7.1,11,90
The Watchers,mystery,5.7,59000,102
The Whisper Within the Woods,mystery,7.6,26,97
The Women in the Lakes,mystery,5.0,29,141
The Yin Yang Master Zero,mystery,5.7,295,112
These Mortal Coils,mystery,6.0,146,111
They Called Him Mostly Harmless,mystery,5.9,3300,89
Think Harder,mystery,6.0,146,97
This Land of Mine,mystery,4.5,38,90
Thy Will Be Done,mystery,6.0,146,98
Tilottoma,mystery,8.2,28,98
Time Cut,mystery,5.0,20000,91
To Kill a Wolf,mystery,9.1,43,92
Tomb Guardian Man,mystery,6.0,146,97
Toys R Us (Fanmade FIim),mystery,6.0,146,120
Tragic,mystery,8.9,20,96
Tranquility: Ghost Stories,mystery,7.6,53,88
Transamazonia,mystery,6.1,81,112
Transmedium: Fastmovers & USOs,mystery,6.5,40,113
Trap,mystery,5.8,146000,105
Treasures of Terror: Vol 1,mystery,4.2,20,97
Treasures of Terror: Vol 2,mystery,3.8,12,97
Triumph,mystery,5.5,297,98
Turtles All the Way Down,mystery,6.6,7600,111
Two Girls,mystery,6.0,146,88
Umbral,mystery,6.0,146,97
Un trago de infierno,mystery,6.0,146,90
Una historia y ya...,mystery,3.9,44,87
Unexplained Mysteries of the World,mystery,6.0,146,97
Uninvited,mystery,5.6,352,93
Universe,mystery,6.0,146,92
Unknown Caller,mystery,7.3,34,63
Verified,mystery,5.1,9,97
Vertical,mystery,5.2,148,111
Victoria Kelly,mystery,6.0,146,97
Videotheque,mystery,5.3,106,112
Vikaasaparva,mystery,8.5,543,134
Vina: Before 7 Days,mystery,5.4,611,100
